Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Euro area,EMU,19.4871287327226,19.3626014415945,20.9600296759379,20.6232453955618,20.5603476276579,20.3519822004454,20.2776801783529,20.341279148183,22.2125727472012,21.7025304190514,21.1376797559871,20.8195662684564
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Europe & Central Asia,ECS,19.3880843377452,18.5308367730408,19.8382589341891,19.5826079226726,19.6723061589524,19.4239415952184,19.3469234098108,19.5134534739089,21.4045441505202,20.6273954392165,19.8690078064238,19.9434455355126
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Europe & Central Asia (excluding high income),ECA,16.0018477464317,13.4466602370282,13.866059882998,13.9366534245497,14.6051581693171,14.2438532497694,14.1362080969082,14.6710554224874,15.4254115535591,13.9498334836049,14.8163998049215,15.7632194797718
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,21.9170548281554,15.2699082379983,16.3869416874094,16.0482625967559,16.6168683605378,16.4921398454119,16.3767594718844,16.8282550103955,18.1199550827731,16.3513566148437,16.5304114645872,17.4402365675667
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,European Union,EUU,19.9323624250656,19.6184321011461,21.036285301369,20.6926902185067,20.6621350374397,20.4436914833871,20.3775024689893,20.4345980182186,22.1989971761177,21.6738467042208,21.0424846711327,20.827892281221
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Heavily indebted poor countries (HIPC),HPC,10.9018867677272,10.0628960094431,11.2642119149829,11.3629895197787,11.4174689642432,11.1719530944245,10.999648484264,11.1800234462788,11.7931438822563,11.4234373484351,11.4920926267551,11.2707671127314
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,High income,HIC,17.3330170831336,16.350077787228,17.8977660857574,17.5316336429325,17.460683944186,17.2250910615255,17.2360699948956,17.3822712199425,18.8059013016486,18.1981385694691,17.4138584593818,17.4295168699409
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,IBRD only,IBD,14.4126110633419,14.1178152527513,15.2661793527717,15.443026829799,15.5184998525979,15.4608409999242,15.4489531115622,15.6229286693517,16.270017714754,15.0237929750716,14.9628665575272,15.2633339193369
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,IDA & IBRD total,IBT,14.4122743190149,13.9530881191474,15.0113565850584,15.1678937414756,15.2767382885842,15.2374001612112,15.2297719937254,15.3751911596233,16.0087240554295,14.8687576931002,14.790082070516,15.1106489405426
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,IDA only,IDX,10.5063953343802,9.21039312035256,10.1425356865415,9.85181398347221,9.59256170690813,9.449716491599,9.46726339334903,9.56987900468412,9.78471192553623,9.58217092396759,9.51502853704021,9.51378115969279
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,IDA total,IDA,15.5903855479015,12.1127440107503,10.5251594383267,10.8287579948568,11.3992356120693,11.1933902137804,11.2046728587106,11.0278977701199,11.6262800737159,11.55631100521,11.3823866966556,11.796255726944
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Late-demographic dividend,LTE,17.8147306447942,16.235241101583,16.2258828297387,16.4113447545759,16.6171638011688,16.5380338086167,16.5035949460285,16.76410439109,17.3897804687218,16.0546046284059,15.9806918092533,16.4395316741262
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Latin America & Caribbean,LCN,13.1919319556905,13.5891075671391,15.8248269135438,16.1285138576689,16.3047897162012,16.2999454542716,15.8332958340691,15.9127701133904,16.7386147672613,15.4978632982227,15.1810292587551,15.194468844561
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Latin America & Caribbean (excluding high income),LAC,13.485609488805,13.7575277551357,16.2319577563092,16.5492096618384,16.7288247257488,16.6532840557613,16.1616456407889,16.2314297526056,17.0827387368288,15.7936361982433,15.4844948998727,15.448898020696
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,12.6813302088925,13.4189815111153,15.6922193604407,16.0016957214562,16.1903119929239,16.1838892764447,15.7059756021543,15.7417454574428,16.3859452290203,15.146074403087,14.8336623011054,14.8348002483964
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Least developed countries: UN classification,LDC,..,9.85039593817854,11.0628442151203,10.3317490515711,9.58510467762819,9.51524239755131,9.23770968753496,9.12727112624702,9.24751281530024,9.13770781663375,9.48060015405618,9.38190266474694
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Low & middle income,LMY,13.2211696712354,13.8637453561627,14.77452668233,15.0659836670899,15.1457757588969,15.0830295357697,15.0835880941975,15.208219235819,15.7806394360826,14.7038213756471,14.6222259072017,14.8879938331056
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Low income,LIC,..,10.9454274662079,11.3907610988575,10.9203278184064,11.0377026468116,11.0062195612216,11.1471159685626,11.0043500415665,11.5027168565835,10.9763233804295,11.2737075459044,11.2659866416488
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Lower middle income,LMC,13.3898242040798,12.3826663197557,11.0904547808145,11.1778407950218,11.2442936132123,11.291096589559,11.2186196022532,11.2053294951266,11.7981500037846,11.2666071884839,11.1412389247959,11.0479450655133
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Middle East & North Africa,MEA,17.7811468178216,17.5151670341701,18.2539348325753,20.1089617218288,19.1469110035241,18.7062862304804,18.4106331238216,18.8064968285186,20.6039089302724,18.2668536715853,16.3488013856901,17.7581267874884
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Middle East & North Africa (excluding high income),MNA,13.1280396319422,13.8770985108879,16.2294975081219,17.0714678519708,16.8800582551988,16.5021296684205,15.8846495683896,16.2804749759238,15.9870434155508,14.2789956827753,13.1605356578036,14.098273703156
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,13.1089000437875,13.7706245691596,16.1518755578511,16.9948434705963,16.8109229805327,16.4559267539627,15.8172375378352,16.2291856411569,15.8989824897371,14.1666558522021,13.0800689379963,14.0436307145774
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Middle income,MIC,13.3586654269659,13.9311477721304,14.8243776125392,15.1280486045396,15.2000283930161,15.1336991951478,15.1309605461509,15.2617561210693,15.8368547256104,14.7475430471017,14.6663087452452,14.9450608999828
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,North America,NAC,16.5125146722888,14.3682572408269,15.0824772705517,14.7535417039825,14.6305412432282,14.3780517274985,14.3704142856316,14.4831116616792,15.4565674083234,14.8141457832716,14.2485845775862,13.9909300187737
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,OECD members,OED,17.0088804852562,16.1378135571453,17.7551413908083,17.324337281327,17.3069841169003,17.0775793169742,17.1129711485139,17.2360469649962,18.5783300664349,18.0818991226679,17.295429778256,17.2242646299249
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Other small states,OSS,18.3103736722629,20.0508570651429,18.6503446960761,19.205503623993,19.0284940876153,18.5812188759738,18.3725666110631,18.665206979026,21.0300252961423,19.7902393498108,18.5425565985619,19.1936326521203
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Pacific island small states,PSS,..,..,23.1787309614874,23.1356894264771,22.0987362599982,21.8457256701244,22.805059709236,24.0241589338483,24.9572065355026,25.7770161395463,24.9339717303102,..
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Post-demographic dividend,PST,17.0818164300286,16.3015612404415,17.9389876264186,17.4924386221211,17.442412635636,17.2167179866635,17.2389554519907,17.3639334427784,18.7650003108699,18.3088556506548,17.6119136589008,17.496398622585
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Small states,SST,17.6039250818024,18.4125705271478,18.3628176503375,18.6439543979564,18.6285835746839,18.4188509753191,18.3500782039236,18.669811276525,21.2486378954242,19.9187207599262,18.1565480519265,18.6123558268181
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,South Asia,SAS,10.9763873843813,10.922066012899,10.0017290703836,9.96015469281522,9.89773364606711,10.2923889509569,10.3487254153151,10.4857836975323,11.0081342392554,10.0228523117837,10.0838127483129,9.844953191197
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,South Asia (IDA & IBRD),TSA,10.9763873843813,10.922066012899,10.0017290703836,9.96015469281522,9.89773364606711,10.2923889509569,10.3487254153151,10.4857836975323,11.0081342392554,10.0228523117837,10.0838127483129,9.844953191197
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Sub-Saharan Africa,SSF,18.2189747859406,17.152993077539,14.8933858733518,14.7791515520919,15.2723892565259,15.5818024663567,15.2345391404415,14.6902527533496,15.4403455067132,15.4641973831509,15.1312143599161,15.6316005435679
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Sub-Saharan Africa (excluding high income),SSA,18.2096716280423,17.0913605090355,14.8861118242278,14.7691159872328,15.2598665083848,15.5711979251429,15.2216988856504,14.6774085465236,15.4272693394375,15.452524485162,15.1231829505741,15.6208004006411
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,18.2189747859406,17.1529930775391,14.8933858733518,14.7791515520919,15.2723892565259,15.5818024663567,15.2345391404415,14.6902527533496,15.4403455067132,15.4641973831509,15.131214359916,15.6316005435679
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,Upper middle income,UMC,13.4421297585559,14.3402979716447,15.6352026814646,16.0323802920986,16.1538937667178,16.0436587797929,16.0252859773197,16.2331514550482,16.8070573594736,15.5258071222017,15.4812576661948,15.8183916846185
General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,World,WLD,16.8018087354897,15.9953861593292,16.8769356525841,16.7113328876784,16.6957200464232,16.4948826505618,16.5013880468742,16.6324028816341,17.7707541652424,16.9607350987193,16.4126490555092,16.5293729909348
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2024,,,,,,,,,,,,,,,
